customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST100778,54,Female,Shymkent,Medium,62.97,6,7232.66,471.73,39.0,Clothing,283,0.6,True,0.7,1.0,Low,14.0,2.9,High,No,6,Cash,False,True,True,17.28,5,26,23,Bronze,SMS,9,-68,3620,False,Basic,261,51.45,17658.04,455440.6002,0.35
CUST100779,58,Female,Almaty,High,57.27,4,8028.47,463.22,30.0,Beauty,170,0.72,False,0.72,0.68,High,19.0,4.24,High,No,0,Cash,True,True,False,16.85,12,7,21,Gold,SMS,7,-28,3547,True,Premium,98,75.23,10673.01,459790.47690000007,0.6129032258064516
CUST100780,53,Female,Shymkent,High,55.78,6,8731.77,171.96,38.0,Electronics,240,0.79,False,0.57,0.5,Medium,11.0,1.83,Low,Yes,0,Online Wallet,True,False,True,9.45,5,22,32,Gold,Email,3,61,148,False,Premium,363,81.31,6983.6,487058.13060000003,0.28205128205128205
CUST100781,44,Female,Astana,Medium,82.6,9,5200.56,220.7,47.0,Groceries,74,0.16,False,0.07,0.86,High,19.0,3.81,Low,No,0,Card,False,False,False,2.73,11,47,28,Bronze,App,9,-73,2594,False,Premium,212,10.96,2801.6,429566.256,0.3958333333333333
CUST100782,34,Female,Shymkent,High,18.39,8,9424.06,377.15,11.0,Beauty,109,0.97,True,0.86,0.47,High,18.0,4.88,Medium,Yes,5,Online Wallet,True,True,True,5.55,1,34,2,Gold,Email,6,-62,1382,False,Premium,198,70.57,594.34,173308.4634,1.5
CUST100783,26,Male,Shymkent,Low,75.16,6,6326.64,418.35,17.0,Clothing,215,0.23,False,0.63,0.45,High,0.0,3.44,High,No,6,Card,False,False,True,1.15,4,49,26,Silver,App,7,-1,2561,False,Premium,39,71.93,9324.02,475510.2624,0.0
CUST100785,37,Male,Astana,Medium,72.26,0,6163.32,247.94,16.0,Clothing,88,0.15,True,0.39,0.32,Medium,1.0,2.38,High,Yes,4,Card,True,False,True,18.85,6,6,23,Gold,Email,8,16,544,False,0,230,56.77,1769.81,445361.50320000004,0.058823529411764705
CUST100786,30,Male,Shymkent,Medium,50.6,3,3054.89,457.68,11.0,Beauty,278,0.04,True,0.24,0.07,Low,5.0,3.38,Medium,No,8,Card,False,True,True,9.58,8,14,2,Silver,App,7,-18,2989,True,0,148,78.26,5342.17,154577.434,0.4166666666666667
CUST100788,65,Female,Karaganda,High,39.47,0,8107.71,273.77,28.0,Groceries,358,0.01,True,0.82,0.73,Medium,0.0,2.61,Medium,No,7,Card,True,False,True,17.04,11,31,19,Gold,App,4,51,593,False,0,285,89.75,8998.47,320011.3137,0.0
CUST100789,46,Male,Shymkent,Medium,73.38,5,9736.14,360.43,21.0,Electronics,290,0.46,True,0.81,0.49,Low,14.0,2.8,High,No,3,Online Wallet,True,False,True,12.29,3,24,7,Bronze,App,3,-75,3251,False,Premium,275,85.58,9004.39,714437.9531999999,0.6363636363636364
CUST100790,30,Male,Karaganda,Low,49.79,1,8711.55,332.41,28.0,Groceries,216,0.09,False,0.72,0.85,Medium,17.0,4.52,Low,Yes,2,Cash,True,True,True,19.58,1,27,10,Gold,Social Media,6,26,3541,True,Premium,29,47.65,18764.13,433748.07449999993,0.5862068965517241
CUST100792,52,Female,Almaty,Low,62.55,7,4591.22,456.75,46.0,Groceries,168,0.93,True,0.22,0.22,High,4.0,3.19,High,Yes,0,Card,False,True,False,19.87,5,41,36,Platinum,Email,9,66,2358,False,0,103,12.19,1415.62,287180.811,0.0851063829787234
CUST100793,23,Female,Almaty,Low,83.7,8,9836.63,201.9,1.0,Groceries,364,0.83,False,0.5,0.64,Low,0.0,2.46,Medium,No,8,Card,True,False,True,9.94,1,16,36,Gold,App,3,42,3266,True,0,103,31.35,8952.07,823325.931,0.0
CUST100795,68,Male,Astana,Medium,97.21,1,9771.79,169.67,13.0,Clothing,73,0.46,False,0.49,0.7,Low,3.0,3.25,Medium,No,3,Online Wallet,False,True,True,14.13,12,4,32,Bronze,SMS,6,-15,1122,True,0,263,97.0,10809.54,949915.7059000001,0.21428571428571427
CUST100797,64,Male,Shymkent,Low,51.17,8,8025.58,70.12,19.0,Clothing,357,0.8,False,0.13,0.88,High,9.0,2.87,High,No,6,Card,True,True,True,12.6,3,25,6,Bronze,App,1,-25,1462,True,Basic,245,28.19,11717.88,410668.9286,0.45
CUST100798,42,Male,Almaty,Medium,56.02,1,8725.05,444.53,24.0,Electronics,277,0.69,False,0.79,0.68,Medium,10.0,3.03,High,No,5,Card,True,False,True,9.71,5,9,0,Silver,Email,8,54,3067,False,Premium,128,41.73,16479.45,488777.301,0.4
CUST100800,27,Female,Karaganda,Low,91.56,1,2734.27,21.13,49.0,Clothing,214,0.61,False,0.32,0.9,Medium,13.0,3.38,Medium,Yes,0,Cash,False,True,True,8.03,8,15,22,Gold,Social Media,5,-72,573,True,Basic,55,41.33,17745.14,250349.7612,0.26
CUST100801,47,Male,Karaganda,Low,47.15,0,8846.49,460.28,37.0,Electronics,157,0.39,True,0.2,0.53,Medium,16.0,2.31,High,No,6,Online Wallet,False,True,True,12.99,7,36,33,Bronze,App,3,-64,1569,False,Basic,104,18.53,782.5,417112.0035,0.42105263157894735
CUST100803,62,Male,Shymkent,Low,71.16,6,2858.36,474.95,43.0,Groceries,298,0.54,True,0.52,0.67,Medium,0.0,1.08,Low,Yes,2,Card,True,False,False,13.97,14,19,32,Gold,Social Media,9,-30,3307,True,Premium,325,76.91,18767.6,203400.8976,0.0
CUST100804,22,Female,Astana,High,66.34,4,2799.65,415.79,26.0,Electronics,110,0.86,False,0.51,0.97,High,14.0,3.75,Medium,Yes,2,Cash,False,False,True,3.8,8,48,14,Silver,SMS,8,-78,1157,True,Premium,362,26.86,6497.5,185728.78100000002,0.5185185185185185
CUST100805,50,Female,Astana,Medium,96.29,2,3816.51,44.04,46.0,Groceries,11,0.22,True,0.29,0.81,Low,6.0,1.93,Medium,No,4,Card,False,False,False,19.56,2,20,5,Gold,SMS,3,16,2040,True,Basic,0,82.52,8889.8,367491.7479,0.1276595744680851
CUST100809,64,Male,Astana,Low,73.31,8,8837.49,102.52,44.0,Beauty,330,0.7,True,0.93,0.04,Medium,3.0,2.29,Low,Yes,7,Card,True,True,False,9.41,5,28,34,Gold,App,2,73,903,False,0,35,88.98,683.9,647876.3919,0.06666666666666667
CUST100811,28,Female,Almaty,Low,97.26,2,4188.72,467.41,41.0,Groceries,188,0.68,True,0.99,0.95,Low,1.0,3.82,High,No,9,Online Wallet,True,False,False,6.02,9,19,8,Gold,SMS,8,-38,3589,True,0,47,79.38,17084.15,407394.9072000001,0.023809523809523808
CUST100812,38,Male,Karaganda,Medium,71.22,5,4619.23,299.33,43.0,Groceries,173,0.63,False,0.76,0.31,High,7.0,3.15,Medium,No,4,Card,False,True,True,4.77,3,6,12,Silver,App,1,-6,423,True,Basic,149,81.02,8838.81,328981.56059999997,0.1590909090909091
CUST100813,43,Male,Shymkent,High,93.32,7,7803.72,377.57,9.0,Groceries,28,0.32,False,0.59,0.72,Low,12.0,2.18,Low,No,9,Online Wallet,True,True,False,2.26,5,42,15,Silver,Email,0,62,441,False,Basic,348,65.34,17047.22,728243.1503999999,1.2
CUST100814,42,Male,Karaganda,High,99.16,1,2600.64,429.79,1.0,Beauty,159,0.23,True,0.2,0.31,Low,17.0,3.09,Medium,No,6,Online Wallet,True,False,True,8.27,12,16,21,Bronze,Email,8,-90,1443,True,0,349,26.46,15916.83,257879.4624,8.5
CUST100817,66,Female,Shymkent,Medium,19.59,1,9038.02,92.13,14.0,Beauty,187,0.7,False,0.25,0.37,Low,7.0,3.1,Low,Yes,3,Online Wallet,False,False,True,14.54,8,37,30,Silver,SMS,4,28,2152,True,Premium,161,59.16,15844.39,177054.8118,0.4666666666666667
CUST100818,30,Male,Astana,High,31.84,4,6887.01,492.82,32.0,Clothing,209,0.93,True,0.04,0.96,Low,12.0,4.21,Medium,No,6,Cash,False,True,False,3.72,14,49,20,Gold,Social Media,9,28,66,False,Basic,342,85.33,6766.27,219282.3984,0.36363636363636365
CUST100824,38,Male,Almaty,High,35.42,8,5104.57,118.85,5.0,Beauty,299,0.08,False,0.65,0.19,High,9.0,4.65,High,Yes,9,Cash,False,False,True,4.47,3,37,10,Platinum,App,2,28,1441,True,0,301,65.01,17735.37,180803.8694,1.5
CUST100828,34,Female,Shymkent,Medium,82.21,2,4113.92,382.01,41.0,Clothing,289,0.63,True,0.93,0.65,High,5.0,1.04,Medium,Yes,1,Card,True,False,False,9.02,13,15,28,Gold,SMS,7,88,1831,True,0,6,44.18,5290.45,338205.36319999996,0.11904761904761904
CUST100830,48,Male,Almaty,Low,86.57,8,7429.97,409.41,2.0,Electronics,346,0.11,True,0.87,0.37,Medium,12.0,1.43,High,Yes,7,Card,True,True,True,11.73,14,20,27,Platinum,Email,2,85,2824,False,Premium,189,32.68,15304.21,643212.5029,4.0
CUST100831,22,Male,Shymkent,High,58.05,6,9128.24,319.67,43.0,Electronics,19,0.19,False,0.12,0.41,Medium,3.0,2.66,High,Yes,8,Cash,True,False,False,8.41,8,2,18,Platinum,Email,5,93,1635,True,Basic,331,17.69,7322.93,529894.3319999999,0.06818181818181818
CUST100832,55,Male,Astana,Low,45.86,1,3707.8,329.83,1.0,Groceries,232,0.81,True,0.7,0.08,High,0.0,3.53,High,Yes,7,Online Wallet,False,True,True,15.4,12,22,31,Gold,SMS,6,-86,770,False,Premium,84,61.92,16588.1,170039.708,0.0
CUST100833,20,Male,Karaganda,Low,54.97,5,5937.56,438.74,23.0,Groceries,280,0.57,True,0.4,0.67,Medium,8.0,3.42,Low,No,1,Cash,True,True,False,4.75,1,11,18,Gold,Email,9,3,215,False,0,224,28.34,3740.06,326387.6732,0.3333333333333333
CUST100834,40,Female,Karaganda,Medium,37.61,8,6909.46,424.36,48.0,Groceries,54,0.05,True,0.46,0.51,High,2.0,3.76,Medium,No,5,Cash,True,False,True,18.31,2,33,0,Gold,SMS,3,-27,1303,True,0,162,11.59,672.68,259864.7906,0.04081632653061224
CUST100836,54,Male,Almaty,High,76.59,5,2060.14,291.28,26.0,Beauty,217,0.48,False,0.14,0.63,Medium,3.0,1.97,Low,Yes,0,Cash,True,True,True,15.96,11,29,15,Bronze,App,4,93,1580,True,0,93,67.84,6975.56,157786.1226,0.1111111111111111
CUST100837,27,Male,Astana,High,92.79,5,5742.79,209.48,3.0,Clothing,212,0.15,False,0.31,0.21,Low,8.0,3.79,Low,No,5,Cash,False,True,True,11.21,1,37,18,Bronze,SMS,1,-73,3572,False,Premium,179,48.51,9971.46,532873.4841,2.0
CUST100838,27,Female,Almaty,High,95.01,7,7429.6,301.82,31.0,Electronics,177,0.59,True,0.55,0.14,Low,9.0,1.74,High,Yes,8,Online Wallet,True,True,False,13.8,7,24,28,Gold,Social Media,4,-19,2600,False,Premium,28,6.79,6449.73,705886.2960000001,0.28125
CUST100840,34,Female,Shymkent,Medium,41.03,7,4777.57,10.96,13.0,Groceries,176,0.81,False,0.7,0.08,High,17.0,3.7,Medium,No,5,Card,True,True,True,12.97,5,48,34,Platinum,Email,6,15,3391,True,Premium,17,23.35,5138.73,196023.6971,1.2142857142857142
CUST100841,38,Female,Astana,High,47.84,0,4697.18,10.43,47.0,Electronics,123,0.62,True,0.84,0.73,Low,2.0,3.91,High,No,7,Online Wallet,False,True,False,14.41,7,39,22,Silver,App,3,77,1199,False,Premium,126,51.01,2532.32,224713.09120000002,0.041666666666666664
CUST100842,31,Female,Karaganda,High,65.7,1,8409.52,35.96,33.0,Clothing,137,0.87,True,0.21,0.7,Medium,19.0,2.17,Low,Yes,0,Card,True,False,False,5.47,1,6,3,Platinum,Email,0,-69,2105,False,Premium,146,68.33,12307.93,552505.464,0.5588235294117647
CUST100843,26,Male,Shymkent,Low,82.31,5,7795.33,438.07,25.0,Beauty,347,0.42,True,0.06,0.52,Low,1.0,4.49,Low,Yes,1,Cash,True,False,False,5.17,6,38,10,Gold,Email,7,-63,3050,True,0,111,49.24,16897.58,641633.6123,0.038461538461538464
CUST100845,18,Male,Astana,Low,91.68,3,2406.23,188.76,47.0,Electronics,118,0.76,False,0.88,0.29,High,18.0,3.4,Medium,Yes,7,Card,False,True,False,18.84,10,6,6,Platinum,App,9,89,3246,True,Basic,107,9.69,955.27,220603.16640000002,0.375
CUST100846,68,Male,Astana,Medium,32.43,3,7261.21,175.97,38.0,Clothing,205,0.55,True,0.27,0.16,Low,3.0,4.31,Medium,No,0,Card,False,True,True,8.78,4,21,22,Bronze,App,9,-21,1512,False,Premium,324,61.81,1186.67,235481.0403,0.07692307692307693
CUST100847,62,Male,Shymkent,High,53.09,1,7422.16,119.33,26.0,Electronics,83,0.57,True,0.16,0.98,High,17.0,4.91,High,Yes,5,Cash,True,False,True,8.23,7,46,26,Bronze,App,1,30,2103,True,Basic,79,91.39,5888.92,394042.4744,0.6296296296296297
CUST100848,30,Female,Astana,Low,96.14,9,1871.11,24.24,47.0,Electronics,355,0.55,True,0.95,0.1,Medium,16.0,4.76,High,No,7,Card,False,True,True,8.91,0,35,2,Silver,Social Media,2,21,1145,True,Premium,175,57.7,7680.05,179888.5154,0.3333333333333333
CUST100849,21,Female,Karaganda,High,93.82,0,4170.69,453.72,18.0,Clothing,232,0.49,False,0.23,0.01,Low,11.0,1.51,High,Yes,0,Online Wallet,True,True,False,12.36,0,8,4,Silver,SMS,6,95,3201,True,Premium,263,88.78,13260.42,391294.13579999993,0.5789473684210527
CUST100850,18,Male,Shymkent,Low,69.57,9,8275.13,120.27,17.0,Groceries,19,0.81,True,0.22,0.22,Medium,10.0,2.52,Medium,Yes,1,Online Wallet,True,True,False,14.9,9,43,38,Bronze,SMS,2,-10,763,False,Premium,309,2.87,19050.32,575700.7940999999,0.5555555555555556
CUST100854,51,Male,Shymkent,Low,70.87,1,7733.76,189.28,18.0,Groceries,303,0.69,True,0.57,0.43,High,5.0,2.61,High,No,3,Online Wallet,True,False,True,19.84,1,35,9,Gold,SMS,2,75,467,False,0,256,95.6,3173.32,548091.5712,0.2631578947368421
CUST100855,45,Female,Almaty,Low,50.35,9,6561.31,384.07,49.0,Electronics,75,0.9,False,0.09,0.79,Medium,9.0,1.02,Low,Yes,3,Cash,False,True,False,4.8,3,18,17,Silver,Social Media,0,19,2458,True,0,324,84.21,15929.49,330361.9585,0.18
CUST100856,48,Female,Karaganda,Medium,57.23,4,4035.46,17.56,1.0,Groceries,288,0.54,True,0.97,0.68,High,9.0,2.76,High,No,7,Cash,True,False,False,19.66,6,18,36,Silver,Social Media,7,15,2737,True,Basic,336,86.88,17339.48,230949.37579999998,4.5
CUST100857,25,Male,Karaganda,High,47.24,1,9920.32,464.79,46.0,Groceries,242,0.82,False,0.54,0.99,High,5.0,2.57,Low,No,5,Card,True,True,False,7.09,4,17,3,Silver,App,5,-37,700,True,Premium,48,27.78,19529.8,468635.9168,0.10638297872340426
CUST100859,43,Male,Astana,Medium,57.13,6,4998.08,157.76,30.0,Clothing,286,0.07,False,0.78,0.19,Medium,6.0,1.36,Medium,Yes,3,Card,False,True,True,5.69,6,39,10,Silver,SMS,8,69,3183,True,Premium,316,56.56,19596.88,285540.3104,0.1935483870967742
CUST100860,51,Female,Shymkent,Low,91.43,8,5149.54,67.83,33.0,Electronics,101,0.69,False,0.56,0.07,Medium,12.0,2.77,High,No,3,Online Wallet,True,False,True,2.52,9,38,21,Gold,Social Media,5,-45,688,True,Basic,363,85.12,14938.89,470822.44220000005,0.35294117647058826
CUST100862,67,Female,Almaty,Medium,80.16,0,5631.2,406.46,25.0,Beauty,247,0.63,True,0.7,0.93,High,2.0,4.51,Medium,No,1,Online Wallet,True,True,True,2.31,13,33,27,Silver,Email,1,-36,2331,False,0,175,81.72,2428.4,451396.99199999997,0.07692307692307693
CUST100864,18,Female,Shymkent,Low,74.49,3,4489.78,465.83,35.0,Clothing,274,0.96,False,0.34,0.73,Low,4.0,4.91,Low,Yes,6,Cash,True,True,True,3.07,3,28,17,Bronze,Email,5,-18,2778,True,Basic,118,40.44,18180.57,334443.71219999995,0.1111111111111111
CUST100865,61,Female,Astana,Medium,94.85,5,4373.18,480.12,43.0,Electronics,317,0.52,False,0.99,0.52,Low,7.0,1.37,Medium,No,1,Card,True,False,True,14.46,8,12,24,Silver,App,6,41,608,True,Premium,113,93.26,7764.14,414796.123,0.1590909090909091
CUST100866,22,Male,Karaganda,High,30.63,4,7753.91,137.88,18.0,Electronics,204,0.01,False,0.65,0.18,Medium,16.0,2.0,Low,Yes,4,Online Wallet,True,False,False,8.19,5,4,30,Platinum,SMS,2,-71,2760,True,0,281,15.45,14678.72,237502.2633,0.8421052631578947
CUST100869,34,Female,Karaganda,High,22.21,0,9916.02,280.87,35.0,Clothing,320,0.87,True,0.56,0.67,Low,8.0,4.43,Medium,No,0,Card,True,False,False,16.29,8,35,21,Platinum,SMS,3,-96,446,True,Basic,351,2.98,1947.53,220234.8042,0.2222222222222222
CUST100870,65,Male,Karaganda,High,74.18,7,9409.13,79.46,34.0,Electronics,266,0.46,True,0.67,0.86,Low,14.0,3.56,High,Yes,2,Card,True,False,True,19.83,11,1,39,Gold,Social Media,6,-85,2498,False,Basic,301,73.94,16270.47,697969.2634,0.4
CUST100873,32,Female,Karaganda,Medium,69.36,2,5689.32,291.55,7.0,Groceries,230,0.98,True,0.8,0.51,Medium,19.0,3.18,High,No,3,Cash,False,True,False,6.05,9,16,18,Platinum,App,7,-85,2223,False,Premium,269,81.98,3648.89,394611.2352,2.375
CUST100874,54,Female,Astana,High,55.67,9,8801.67,14.59,13.0,Beauty,192,0.06,False,0.65,0.9,Low,1.0,1.59,High,Yes,9,Cash,False,False,True,1.08,7,32,24,Platinum,Social Media,7,-37,2601,True,Premium,171,24.86,4278.72,489988.96890000004,0.07142857142857142
CUST100875,38,Male,Karaganda,High,41.78,7,9461.79,217.43,36.0,Groceries,14,0.08,True,0.68,0.96,Low,11.0,1.65,High,Yes,0,Card,False,False,True,6.45,14,15,34,Platinum,Social Media,2,-22,1264,True,Basic,218,14.32,14161.39,395313.5862,0.2972972972972973
CUST100876,31,Male,Shymkent,High,57.54,1,8603.18,310.36,40.0,Beauty,337,0.57,True,0.25,0.48,High,8.0,3.23,Medium,Yes,3,Cash,False,False,True,19.3,9,14,20,Platinum,App,4,-33,3560,True,0,258,11.04,3899.0,495026.9772,0.1951219512195122
CUST100877,19,Male,Karaganda,Medium,73.52,7,4088.49,193.58,34.0,Clothing,344,0.53,True,0.13,0.25,High,9.0,1.39,Medium,Yes,8,Cash,False,True,True,10.44,2,35,1,Gold,App,0,-43,927,True,Basic,206,83.81,8361.56,300585.78479999996,0.2571428571428571
CUST100879,68,Male,Astana,Medium,55.33,2,4701.23,100.05,4.0,Groceries,18,0.32,True,0.24,0.17,High,18.0,1.82,Medium,Yes,7,Card,True,True,False,6.44,9,41,20,Gold,SMS,6,55,2689,False,0,26,71.08,15994.54,260119.05589999998,3.6
CUST100880,56,Female,Almaty,Medium,82.44,3,3727.83,178.36,13.0,Clothing,183,0.05,False,0.78,0.82,High,17.0,4.31,Low,No,2,Online Wallet,True,False,False,19.27,6,12,18,Gold,App,7,20,1706,False,0,208,76.43,13325.92,307322.3052,1.2142857142857142
CUST100882,51,Female,Almaty,High,76.3,8,4470.93,485.01,44.0,Clothing,289,0.15,True,0.13,0.31,Low,3.0,1.62,Low,Yes,3,Card,True,True,True,11.37,12,13,1,Bronze,SMS,0,-25,3224,True,Basic,84,35.37,9128.85,341131.95900000003,0.06666666666666667
CUST100883,55,Male,Almaty,High,84.54,9,8079.12,237.05,13.0,Groceries,63,0.34,True,0.2,0.18,Medium,0.0,4.89,Medium,Yes,3,Online Wallet,False,True,False,15.36,11,41,22,Bronze,Social Media,7,60,3561,True,Basic,310,93.07,1145.63,683008.8048,0.0
CUST100884,67,Female,Karaganda,High,82.09,8,8455.82,344.59,23.0,Electronics,265,0.58,True,0.89,0.11,Low,6.0,3.08,Medium,No,2,Cash,True,True,True,10.82,5,30,19,Platinum,App,4,-51,199,False,Premium,360,91.4,16890.19,694138.2638,0.25
CUST100885,51,Male,Almaty,Low,65.04,9,9584.25,488.21,29.0,Clothing,331,0.21,False,0.63,0.61,Medium,7.0,1.98,High,No,3,Cash,False,True,True,5.89,0,37,23,Silver,Social Media,9,-92,251,True,Premium,340,75.72,8175.97,623359.6200000001,0.23333333333333334
CUST100886,35,Male,Astana,High,71.73,5,2977.1,388.52,33.0,Electronics,187,0.54,False,0.4,0.98,Medium,12.0,1.91,Low,Yes,3,Cash,True,False,False,4.05,7,13,26,Silver,App,6,3,1891,False,Premium,152,72.64,13590.84,213547.383,0.35294117647058826
CUST100887,47,Male,Karaganda,Medium,78.77,0,6538.94,10.01,23.0,Electronics,166,0.71,False,0.72,0.45,Medium,11.0,1.52,High,Yes,4,Online Wallet,False,True,False,12.94,6,45,9,Platinum,App,0,82,1696,False,0,164,86.66,17100.85,515072.30379999994,0.4583333333333333
CUST100888,32,Male,Almaty,High,73.37,7,6968.41,468.09,3.0,Clothing,236,0.07,True,0.81,0.26,Low,16.0,3.24,High,Yes,0,Cash,True,False,True,5.36,4,30,16,Gold,Social Media,3,-29,51,True,Premium,171,6.6,11331.84,511272.2417,4.0
CUST100892,69,Female,Karaganda,Medium,20.72,5,9860.51,450.12,4.0,Clothing,281,0.71,True,0.09,0.26,Low,10.0,1.28,Medium,No,3,Card,True,False,True,17.05,7,44,36,Bronze,Email,4,-86,2357,False,Premium,76,50.29,11948.86,204309.7672,2.0
CUST100893,55,Male,Karaganda,High,36.14,8,9587.95,345.9,33.0,Beauty,56,0.31,False,0.32,0.37,High,5.0,1.11,Low,Yes,3,Cash,False,True,True,18.42,11,47,29,Gold,Social Media,7,-60,466,True,Premium,327,33.54,12614.26,346508.51300000004,0.14705882352941177
CUST100894,50,Male,Astana,Low,48.93,8,8235.5,122.31,32.0,Electronics,83,0.18,True,0.17,0.22,High,9.0,4.38,Medium,No,1,Cash,True,True,True,15.02,14,14,16,Bronze,App,2,-33,2902,True,Basic,248,5.02,8273.6,402963.015,0.2727272727272727
CUST100895,41,Male,Karaganda,Low,95.9,6,4781.08,358.37,17.0,Clothing,187,0.28,False,0.43,0.88,Medium,12.0,1.48,Low,Yes,5,Card,True,False,False,2.5,1,30,36,Bronze,Social Media,0,49,781,False,Premium,111,61.13,3984.14,458505.57200000004,0.6666666666666666
CUST100896,32,Male,Karaganda,Medium,95.95,6,2714.31,302.11,9.0,Clothing,182,0.55,True,0.22,0.19,High,5.0,1.58,Low,Yes,9,Online Wallet,False,False,True,16.85,14,43,20,Bronze,Social Media,1,-35,970,False,0,100,18.84,17667.99,260438.0445,0.5
CUST100897,47,Female,Shymkent,High,76.96,3,9168.05,158.06,5.0,Clothing,261,0.58,True,0.36,0.79,High,12.0,3.15,High,Yes,0,Online Wallet,False,True,False,11.28,3,1,18,Platinum,SMS,2,-7,1490,True,0,322,53.8,12126.9,705573.1279999999,2.0
CUST100898,59,Male,Shymkent,Low,98.01,6,2753.63,280.6,21.0,Electronics,6,0.17,True,0.24,0.74,High,8.0,2.63,Low,Yes,4,Online Wallet,True,True,False,18.94,4,27,23,Platinum,App,1,86,3401,False,0,353,51.12,101.13,269883.2763,0.36363636363636365
CUST100899,68,Female,Astana,High,99.8,9,5267.24,266.0,3.0,Electronics,336,0.94,False,0.0,0.01,High,13.0,3.67,Medium,No,7,Online Wallet,False,True,False,1.42,8,33,17,Gold,Social Media,4,-65,2704,True,0,299,93.09,14108.35,525670.5519999999,3.25
CUST100900,34,Male,Karaganda,Low,88.53,4,2526.22,257.34,39.0,Electronics,153,0.33,True,0.02,0.28,Medium,11.0,1.76,High,No,4,Cash,False,False,False,14.45,2,1,9,Silver,SMS,9,-60,3008,True,Basic,263,87.39,15244.77,223646.2566,0.275
CUST100909,41,Male,Astana,Medium,52.46,8,6656.56,232.52,3.0,Groceries,132,0.99,False,0.58,0.53,High,10.0,2.61,Low,Yes,9,Online Wallet,False,False,False,12.07,1,14,39,Platinum,Social Media,5,-78,69,False,0,40,74.31,8718.31,349203.1376,2.5
CUST100910,22,Female,Shymkent,Low,59.7,2,6377.76,346.9,29.0,Electronics,214,0.2,True,0.82,0.65,Low,13.0,1.72,Low,No,1,Card,True,True,False,11.94,11,7,19,Platinum,Social Media,3,-93,1982,False,0,269,59.53,1480.9,380752.27200000006,0.43333333333333335
CUST100911,51,Female,Almaty,Medium,73.52,1,9162.19,43.06,37.0,Clothing,255,0.33,False,1.0,0.25,Medium,6.0,3.48,High,Yes,4,Online Wallet,False,True,False,19.95,10,47,1,Bronze,Social Media,8,-17,2893,False,Premium,216,73.47,1137.31,673604.2088,0.15789473684210525
CUST100912,23,Male,Astana,Medium,33.95,6,5181.47,103.7,5.0,Clothing,0,0.2,False,0.18,0.95,High,10.0,3.22,Medium,No,1,Card,True,True,False,8.08,3,29,3,Bronze,Social Media,7,-28,758,True,Premium,55,74.59,288.08,175910.9065,1.6666666666666667
CUST100913,19,Male,Shymkent,Low,59.05,8,4067.7,28.23,9.0,Electronics,339,0.28,False,0.06,0.33,Medium,12.0,2.76,Medium,Yes,9,Cash,False,True,False,19.15,11,16,35,Silver,Social Media,7,-8,249,False,Basic,346,7.85,213.63,240197.68499999997,1.2
CUST100914,30,Female,Astana,High,73.41,5,2254.47,482.89,12.0,Electronics,234,0.66,False,0.77,0.13,High,0.0,3.2,High,No,8,Cash,False,True,False,19.11,8,49,30,Gold,Email,0,62,2903,False,Basic,223,84.75,11261.83,165500.64269999997,0.0
CUST100916,60,Female,Shymkent,Low,30.16,2,7938.51,91.74,27.0,Clothing,100,0.88,True,0.63,0.13,High,19.0,4.44,Medium,No,2,Cash,False,False,True,17.44,0,16,9,Bronze,Email,9,-48,1087,False,Premium,37,27.06,372.89,239425.4616,0.6785714285714286
CUST100919,68,Female,Almaty,Low,76.81,6,4151.25,219.96,22.0,Electronics,246,0.86,True,0.72,0.6,Medium,4.0,4.26,High,Yes,7,Online Wallet,False,False,False,17.31,11,9,13,Gold,Social Media,9,91,3349,True,0,57,97.0,18828.99,318857.5125,0.17391304347826086
CUST100920,64,Female,Karaganda,Low,38.54,4,6678.54,457.16,17.0,Groceries,177,0.62,True,0.54,0.48,Low,0.0,3.98,High,No,0,Card,False,False,True,11.34,8,26,4,Platinum,Email,8,21,2094,True,Basic,147,40.34,5772.37,257390.93159999998,0.0
CUST100922,33,Female,Astana,High,18.45,8,8398.47,346.88,3.0,Beauty,324,0.32,False,0.74,0.17,High,11.0,3.31,High,Yes,5,Cash,False,False,True,2.57,6,20,25,Gold,App,4,-81,3512,True,0,100,87.22,7519.19,154951.77149999997,2.75
CUST100923,48,Male,Almaty,Medium,76.62,2,2154.09,53.17,5.0,Beauty,296,0.37,False,0.99,0.97,High,3.0,1.09,Medium,No,8,Online Wallet,False,True,False,12.59,2,27,23,Gold,Email,7,46,1061,True,Premium,147,60.19,6433.13,165046.3758,0.5
