customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,customer_numeric_id,spend_per_purchase,return_ratio,engagement_score_custom,client_score
CUST101157,36,Female,Astana,High,38.04,6,4364.5,220.51,34,Groceries,189,0.89,True,0.96,0.86,High,1,1.58,High,No,8,Card,False,False,False,17.39,3,2,39,Platinum,SMS,8,91,3502,False,Basic,281,72.88,888.06,101157.0,129.36764705882354,1.0294117647058822,20.5,2193.462
CUST101158,31,Female,Karaganda,High,28.67,9,2122.23,32.11,25,Groceries,100,0.56,False,0.84,0.25,Medium,9,2.79,High,Yes,8,Cash,True,False,True,17.99,10,2,23,Gold,SMS,4,-34,954,True,,220,71.21,305.43,101158.0,85.8892,1.3599999999999999,12.5,1067.9160000000002
CUST101159,43,Female,Shymkent,High,80.59,7,6559.36,388.68,7,Beauty,291,0.41,False,0.32,0.13,High,5,1.96,Low,Yes,0,Online Wallet,False,False,True,11.8,2,4,32,Silver,Social Media,7,74,1785,False,,150,19.29,10361.01,101159.0,938.0514285714286,1.7142857142857144,18.0,3302.857
CUST101160,21,Female,Karaganda,Low,3.19,2,9800.85,359.75,25,Groceries,65,0.58,True,0.04,0.39,High,19,1.29,Low,Yes,9,Card,True,False,True,6.59,6,2,3,Bronze,Social Media,0,43,2192,True,Premium,250,65.09,19659.2,101160.0,393.034,1.76,2.5,4897.582
CUST101161,42,Male,Shymkent,High,59.4,2,5034.16,204.45,2,Clothing,269,0.67,False,0.86,0.17,High,7,4.16,Low,Yes,3,Online Wallet,False,True,False,13.17,2,26,25,Bronze,App,0,-30,3477,True,Premium,92,8.82,18115.33,101161.0,2518.08,4.5,25.5,2533.5
CUST101162,62,Female,Astana,Medium,87.36,1,6103.06,356.09,26,Beauty,45,0.76,False,0.74,0.5,Low,1,4.32,High,Yes,2,Card,False,False,True,15.5,4,0,37,Silver,Email,2,87,51,True,,214,14.92,4989.79,101162.0,235.73307692307694,1.0384615384615385,18.5,3077.5380000000005
CUST101163,59,Female,Astana,Medium,41.01,0,1712.29,313.4,36,Groceries,204,0.35,False,0.08,0.73,High,10,3.62,Low,Yes,4,Cash,False,True,False,15.71,6,8,18,Silver,SMS,0,86,3616,False,,39,41.11,8882.13,101163.0,48.56361111111111,1.2777777777777777,13.0,866.448
CUST101164,42,Female,Almaty,Low,26.93,2,1693.48,385.65,48,Electronics,305,0.39,False,0.7,0.76,High,16,1.36,Medium,No,5,Cash,False,False,True,10.52,14,11,15,Silver,SMS,9,-31,3540,False,,175,76.34,9071.18,101164.0,36.280833333333334,1.3333333333333333,13.0,851.6189999999999
CUST101165,35,Male,Karaganda,High,49.17,9,4636.59,160.5,38,Clothing,316,0.02,False,0.45,0.3,Medium,11,1.31,High,No,6,Cash,True,True,True,14.25,0,3,18,Silver,App,2,98,351,False,Premium,219,22.2,5381.17,101165.0,123.01552631578947,1.2894736842105263,10.5,2330.8460000000005
CUST101166,57,Male,Karaganda,High,71.75,6,8463.13,327.16,42,Beauty,26,0.65,True,0.13,0.69,High,4,3.23,High,Yes,1,Online Wallet,False,False,True,16.89,0,30,13,Bronze,SMS,7,19,1370,True,,5,24.5,3303.71,101166.0,202.50309523809523,1.0952380952380953,21.5,4252.289999999999
CUST101167,25,Male,Almaty,Low,51.66,8,9100.59,314.68,46,Groceries,309,0.78,True,0.72,0.97,Low,5,4.61,Medium,Yes,5,Card,False,True,False,16.26,6,17,14,Gold,Email,1,-27,234,True,Basic,184,15.22,6478.32,101167.0,198.83891304347827,1.108695652173913,15.5,4564.793
CUST101168,56,Female,Astana,Low,0.76,8,6453.34,49.79,3,Electronics,28,0.51,True,0.36,0.01,High,18,1.7,High,No,2,Card,False,False,False,5.26,1,31,16,Platinum,SMS,5,77,1333,True,Basic,221,52.12,1170.14,101168.0,2152.1133333333332,7.0,23.5,3223.2980000000002
CUST101169,57,Female,Astana,High,7.83,5,3669.15,144.07,46,Groceries,268,0.38,False,0.91,0.65,Low,17,3.53,High,No,6,Card,False,True,True,11.26,6,2,28,Silver,Social Media,5,40,1933,True,Premium,185,92.45,15195.32,101169.0,80.76413043478261,1.3695652173913042,15.0,1833.524
CUST101170,31,Female,Karaganda,High,72.13,5,7525.39,430.8,29,Clothing,24,0.33,True,0.04,0.5,Medium,3,3.0,High,Yes,1,Cash,False,False,True,8.89,5,3,1,Platinum,Social Media,1,-56,938,True,Basic,63,39.15,4857.23,101170.0,260.4962068965517,1.103448275862069,2.0,3783.7340000000004
CUST101171,49,Male,Shymkent,Medium,40.0,4,2990.21,82.29,11,Electronics,343,0.65,True,0.94,0.39,Medium,10,2.03,High,No,1,Card,True,True,False,4.54,9,24,24,Platinum,App,5,35,3087,True,,206,96.29,4373.89,101171.0,272.8372727272727,1.9090909090909092,24.0,1505.105
CUST101172,68,Female,Astana,High,78.48,1,2273.58,192.88,43,Electronics,99,0.33,False,0.09,0.21,High,13,2.68,Medium,No,9,Card,False,False,True,10.02,3,24,37,Gold,Email,0,44,126,True,Premium,299,81.1,12850.62,101172.0,53.87395348837209,1.302325581395349,30.5,1157.7340000000002
CUST101173,55,Male,Almaty,High,64.95,6,7974.73,116.49,21,Electronics,281,0.6,False,0.04,0.12,Low,16,2.81,Low,Yes,5,Online Wallet,False,False,True,3.92,6,13,31,Gold,SMS,9,-27,261,False,Premium,333,39.96,4208.3,101173.0,380.7490476190476,1.7619047619047619,22.0,4003.65
CUST101174,50,Male,Almaty,Medium,58.15,0,7538.05,74.39,43,Beauty,47,0.93,True,0.58,0.92,High,10,1.6,High,Yes,2,Cash,True,False,False,5.74,0,42,18,Silver,Social Media,3,13,2611,True,Premium,237,40.87,3921.35,101174.0,176.30348837209303,1.2325581395348837,30.0,3784.4700000000003
CUST101175,40,Male,Almaty,Medium,90.14,5,8832.84,72.52,4,Beauty,163,0.33,True,0.61,0.03,Low,6,1.7,Low,No,2,Online Wallet,False,True,True,5.97,10,20,16,Platinum,App,4,-64,2014,True,,20,44.18,2378.45,101175.0,2209.21,2.5,18.0,4442.262000000001
CUST101176,32,Male,Karaganda,Medium,2.13,3,5807.19,177.24,5,Clothing,207,0.07,False,0.2,0.47,High,1,3.68,Medium,No,0,Card,False,False,True,10.25,4,10,19,Bronze,App,5,75,567,True,,39,87.33,7798.95,101176.0,1162.4379999999999,1.2,14.5,2904.034
CUST101177,50,Male,Karaganda,Medium,15.5,2,8977.47,402.72,6,Electronics,73,0.87,False,0.88,0.2,Medium,2,1.51,Low,No,9,Online Wallet,True,False,False,3.49,0,20,16,Platinum,Social Media,2,-5,2273,False,,73,83.36,10495.64,101177.0,1497.245,1.3333333333333333,18.0,4492.985
CUST101178,42,Female,Karaganda,Low,62.44,0,362.14,483.33,22,Groceries,56,0.27,True,0.8,0.15,Medium,17,4.12,High,No,2,Cash,True,True,True,14.13,5,48,12,Gold,SMS,6,47,981,False,,303,7.07,8400.65,101178.0,17.46090909090909,1.7727272727272727,30.0,196.402
CUST101179,34,Female,Karaganda,Medium,6.58,5,2611.79,288.06,46,Groceries,90,0.99,True,0.28,0.35,Low,2,4.39,Medium,No,7,Online Wallet,True,False,True,17.94,14,3,32,Gold,SMS,0,4,462,True,Basic,54,23.54,15998.53,101179.0,57.77804347826087,1.0434782608695652,17.5,1307.4689999999998
CUST101180,50,Male,Almaty,Low,64.5,6,8064.1,319.44,39,Beauty,193,0.84,True,0.44,0.32,Low,18,1.46,Low,Yes,0,Cash,True,False,True,13.24,14,22,0,Silver,Email,0,-16,767,True,Premium,261,51.18,5948.63,101180.0,207.77179487179487,1.4615384615384617,11.0,4047.8
CUST101181,64,Female,Almaty,Medium,98.41,0,4294.22,390.48,6,Electronics,199,0.43,False,0.78,0.46,High,4,4.78,High,Yes,1,Online Wallet,True,True,True,9.29,2,46,31,Gold,Email,3,-91,1805,False,,311,39.59,10014.39,101181.0,716.7033333333334,1.6666666666666665,38.5,2175.833
CUST101182,19,Female,Karaganda,Medium,87.88,0,2469.95,332.59,14,Clothing,8,0.63,True,0.83,0.49,High,4,4.91,Medium,No,9,Online Wallet,False,True,True,15.42,13,7,16,Gold,Social Media,0,-47,2828,True,Basic,187,33.1,16895.64,101182.0,177.42499999999998,1.2857142857142856,11.5,1260.539
CUST101183,31,Male,Karaganda,Medium,59.09,6,7981.78,424.92,22,Electronics,332,0.28,False,0.8,0.5,High,18,1.22,Medium,Yes,9,Cash,True,False,True,4.09,8,1,4,Bronze,SMS,7,67,966,True,Basic,123,97.02,5642.22,101183.0,363.8081818181818,1.8181818181818183,2.5,4005.017
CUST101184,57,Male,Almaty,High,89.4,5,8240.45,442.61,16,Electronics,243,0.08,True,0.27,0.13,Low,3,1.01,High,Yes,9,Cash,False,False,True,17.81,0,25,15,Silver,Email,0,45,1477,True,Premium,118,32.56,3331.36,101184.0,516.028125,1.1875,20.0,4146.445
CUST101185,57,Female,Karaganda,Low,11.63,6,4616.94,315.72,32,Electronics,71,0.53,False,0.77,0.17,Low,13,4.79,Low,No,4,Cash,False,True,True,8.81,5,9,15,Platinum,Social Media,9,-16,3290,False,Basic,195,47.2,2269.12,101185.0,145.279375,1.40625,12.0,2309.359
CUST101186,68,Female,Karaganda,Medium,45.47,7,4719.28,268.87,36,Beauty,282,0.42,False,0.63,0.32,Medium,0,1.36,High,No,5,Online Wallet,False,False,False,15.88,3,6,11,Gold,App,5,-25,1355,True,Premium,22,33.59,1238.05,101186.0,132.0911111111111,1.0,8.5,2373.281
CUST101187,56,Female,Karaganda,High,42.87,7,7831.27,198.57,7,Groceries,45,0.97,False,0.53,0.08,Medium,5,2.08,High,No,9,Card,True,True,False,9.08,7,1,34,Gold,App,8,91,456,False,Basic,364,10.63,5671.59,101187.0,1119.7528571428572,1.7142857142857144,17.5,3927.496
CUST101188,68,Female,Karaganda,Low,33.64,8,7736.18,233.48,23,Groceries,318,0.6,True,0.96,0.83,High,3,2.9,Medium,No,9,Online Wallet,True,False,True,3.45,2,27,24,Platinum,Social Media,2,48,1675,False,Premium,321,19.44,10892.34,101188.0,337.35565217391303,1.1304347826086956,25.5,3877.5820000000003
CUST101189,23,Male,Astana,Low,0.02,8,8678.98,176.0,14,Clothing,212,0.75,False,0.6,0.1,High,4,1.63,Low,No,8,Online Wallet,True,False,False,10.57,13,39,12,Silver,App,3,20,1437,True,Basic,327,5.28,2736.4,101189.0,620.9271428571428,1.2857142857142856,25.5,4338.696
CUST101190,23,Female,Karaganda,High,89.1,6,6490.77,216.35,47,Beauty,296,0.14,False,0.87,0.23,High,0,2.66,Low,Yes,4,Card,True,True,True,18.89,8,33,36,Platinum,Social Media,4,43,374,True,,56,74.23,18958.88,101190.0,139.10148936170214,1.0,34.5,3272.1150000000002
CUST101191,20,Male,Almaty,Low,77.77,8,1940.33,450.36,6,Clothing,348,0.72,True,0.75,0.64,Medium,9,4.71,Low,No,0,Online Wallet,False,False,False,12.43,8,19,17,Gold,Social Media,1,-90,2460,True,Basic,235,58.7,8566.93,101191.0,324.3883333333333,2.5,18.0,991.696
CUST101192,24,Male,Almaty,High,65.29,5,5542.16,486.32,42,Clothing,157,0.06,True,0.05,0.93,High,2,4.55,Medium,Yes,6,Card,True,False,False,17.62,0,14,6,Silver,Social Media,3,-75,1959,False,,335,21.0,15992.55,101192.0,132.95619047619047,1.0476190476190477,10.0,2790.267
CUST101193,68,Female,Almaty,Medium,12.9,8,3885.61,183.96,25,Beauty,171,0.61,False,0.27,0.13,Medium,3,1.62,High,Yes,7,Cash,False,False,True,4.66,4,28,34,Gold,App,2,92,871,False,Basic,364,57.39,13718.37,101193.0,156.4244,1.12,31.0,1946.075
CUST101194,25,Female,Almaty,High,37.82,1,367.69,114.19,3,Groceries,256,0.84,False,0.61,0.44,High,17,4.78,Low,Yes,7,Online Wallet,False,False,True,6.53,3,25,12,Gold,SMS,7,-50,1525,False,,71,64.22,18009.96,101194.0,123.56333333333333,6.666666666666667,18.5,191.791
CUST101195,59,Female,Karaganda,Low,92.43,1,2045.38,43.7,13,Groceries,46,0.48,True,0.44,0.3,Low,13,3.84,High,Yes,8,Online Wallet,True,True,False,14.41,12,30,29,Bronze,Social Media,2,81,3085,False,Premium,133,54.18,9321.41,101195.0,158.33692307692309,2.0,29.5,1047.8190000000002
CUST101196,69,Male,Astana,Low,61.69,5,2135.22,419.28,3,Groceries,220,0.22,False,0.96,0.48,Medium,6,4.88,High,No,5,Cash,True,False,True,16.12,8,24,21,Silver,Email,5,-60,3463,False,Basic,90,15.44,4955.51,101196.0,712.7399999999999,3.0,22.5,1084.917
CUST101197,32,Male,Shymkent,Medium,60.34,2,915.13,435.98,31,Beauty,233,0.44,True,0.58,0.44,High,0,1.71,Low,No,3,Cash,True,False,True,5.71,12,33,17,Silver,Email,0,47,3126,True,,169,56.1,1974.27,101197.0,30.52032258064516,1.0,25.0,475.667
CUST101198,64,Male,Shymkent,High,91.31,1,4587.86,227.98,3,Beauty,157,0.84,False,0.93,0.58,Medium,12,1.26,Low,Yes,2,Cash,False,True,True,7.43,13,44,17,Bronze,Email,6,-82,2707,False,,176,34.82,15462.22,101198.0,1530.2866666666666,5.0,30.5,2318.923
CUST101199,46,Male,Shymkent,Medium,55.98,7,5129.55,273.5,17,Beauty,14,0.71,False,0.21,0.04,High,19,2.66,High,No,7,Card,False,True,False,5.32,0,9,31,Platinum,App,9,-63,1689,True,,2,88.27,12321.28,101199.0,302.73823529411766,2.1176470588235294,20.0,2577.769
CUST101200,50,Female,Shymkent,High,59.76,6,3466.12,371.21,39,Groceries,83,0.61,True,0.9,0.83,High,5,4.96,High,No,8,Cash,True,False,True,2.66,13,10,6,Silver,Email,5,88,2138,False,,297,8.07,18689.45,101200.0,89.8748717948718,1.1282051282051282,8.0,1749.9879999999998
CUST101201,69,Male,Almaty,High,34.57,7,4182.36,191.05,2,Clothing,165,0.69,True,0.54,0.03,Medium,8,2.82,High,Yes,8,Cash,True,False,False,2.73,4,40,34,Gold,Email,0,-90,1498,True,,14,75.16,5702.58,101201.0,2092.18,5.0,37.0,2099.951
CUST101202,47,Male,Karaganda,High,37.14,5,5539.97,104.74,5,Groceries,22,0.83,False,0.21,0.57,High,4,3.58,High,No,7,Cash,False,True,True,17.39,12,9,0,Silver,Social Media,9,-37,1656,True,Basic,102,86.77,108.75,101202.0,1108.9940000000001,1.8,4.5,2780.3269999999998
CUST101203,56,Female,Karaganda,Medium,68.56,8,1292.79,61.77,9,Clothing,184,0.15,False,0.39,0.81,High,4,3.15,High,No,0,Card,False,True,True,10.57,3,42,31,Gold,Email,2,28,1596,True,,267,60.95,14146.44,101203.0,144.64333333333332,1.4444444444444444,36.5,666.163
CUST101204,44,Male,Shymkent,Medium,32.04,8,5666.58,121.44,29,Groceries,208,0.84,False,0.97,0.12,Low,11,4.58,High,No,9,Cash,False,False,False,3.87,13,3,35,Silver,App,9,-64,71,True,,336,49.28,5540.08,101204.0,196.3993103448276,1.3793103448275863,19.0,2840.702
CUST101205,53,Male,Shymkent,Low,55.91,1,7128.26,324.44,35,Electronics,34,0.81,False,0.96,0.68,Low,19,4.48,Low,Yes,2,Card,True,False,True,15.56,7,31,13,Bronze,App,0,-20,725,True,Basic,244,99.9,1875.48,101205.0,204.66457142857143,1.5428571428571427,22.0,3577.103
CUST101206,46,Female,Astana,Medium,27.92,9,8760.14,177.1,40,Beauty,193,0.48,True,0.02,0.21,Medium,19,4.85,Low,Yes,5,Cash,False,True,True,4.1,10,3,2,Platinum,Social Media,5,22,3452,True,,348,79.26,9187.62,101206.0,220.00349999999997,1.475,2.5,4384.646
CUST101207,55,Male,Astana,High,16.61,4,3085.58,434.51,36,Clothing,238,0.4,False,0.31,0.2,High,7,3.44,Medium,No,0,Cash,False,False,False,19.74,12,47,22,Platinum,SMS,4,-49,286,True,,248,48.43,16254.99,101207.0,86.71055555555556,1.1944444444444444,34.5,1546.3729999999998
CUST101208,50,Male,Astana,High,45.44,8,7499.35,48.33,35,Clothing,180,0.93,True,0.9,0.04,High,3,3.25,High,Yes,7,Online Wallet,True,False,False,10.7,7,39,27,Bronze,SMS,7,-7,1126,True,Premium,186,28.75,6955.11,101208.0,215.26714285714286,1.0857142857142856,33.0,3762.7070000000003
CUST101209,54,Male,Almaty,High,21.74,2,6099.61,211.1,30,Groceries,30,0.82,True,0.03,0.37,Low,12,1.25,High,No,5,Online Wallet,True,False,True,3.33,11,4,18,Platinum,Email,1,74,1870,True,Basic,136,91.22,11373.23,101209.0,204.3203333333333,1.4,11.0,3053.9269999999997
CUST101210,44,Male,Karaganda,Medium,89.85,4,5077.71,132.2,15,Clothing,286,0.99,True,0.96,0.89,High,3,2.23,High,No,3,Card,True,True,True,1.8,0,16,22,Gold,App,6,24,634,False,,276,46.53,1169.78,101210.0,339.514,1.2,19.0,2565.21
CUST101211,50,Female,Almaty,Low,30.36,7,9203.6,444.41,29,Electronics,199,0.64,False,0.39,0.7,High,15,2.44,Medium,Yes,3,Online Wallet,True,True,False,14.23,14,27,33,Gold,Social Media,8,94,3030,True,Basic,50,13.03,19261.21,101211.0,318.36551724137934,1.5172413793103448,30.0,4607.908
CUST101212,21,Male,Almaty,Medium,59.74,1,6238.07,404.08,25,Clothing,180,0.03,False,0.11,0.57,Medium,12,3.02,High,No,6,Cash,True,False,True,5.61,9,41,12,Platinum,Email,6,-89,2899,False,Premium,105,47.74,4216.22,101212.0,250.5228,1.48,26.5,3134.557
CUST101213,39,Female,Karaganda,Low,26.34,5,3724.09,492.23,11,Clothing,183,0.15,False,0.3,0.82,Low,9,1.49,Medium,Yes,2,Cash,False,True,False,18.28,10,7,33,Gold,Social Media,6,-71,2588,False,Premium,215,92.81,10935.07,101213.0,339.5536363636364,1.8181818181818183,20.0,1868.1470000000002
CUST101214,19,Male,Astana,Medium,25.8,3,7158.04,64.04,37,Electronics,82,0.82,False,0.81,0.84,Low,17,3.14,Low,No,6,Online Wallet,False,True,True,4.97,8,37,5,Platinum,Social Media,0,94,683,False,Basic,165,0.37,3911.87,101214.0,194.46054054054053,1.4594594594594594,21.0,3583.3599999999997
CUST101215,27,Female,Karaganda,High,35.06,5,9602.78,392.21,48,Beauty,43,0.64,False,1.0,0.59,Medium,12,2.05,Low,Yes,5,Online Wallet,False,False,False,16.11,5,49,9,Bronze,Social Media,1,-92,2113,False,Premium,184,54.78,11921.88,101215.0,201.05791666666667,1.25,29.0,4809.508000000001
CUST101216,22,Female,Shymkent,Low,91.59,2,9189.97,67.3,4,Groceries,57,0.2,True,0.13,0.31,High,15,4.88,High,No,8,Cash,False,False,False,9.41,10,44,3,Silver,Email,1,88,1545,True,Premium,66,29.76,706.55,101216.0,2298.4925,4.75,23.5,4619.4619999999995
CUST101217,27,Female,Astana,Medium,39.15,5,9804.67,81.74,43,Groceries,140,0.01,True,0.64,0.88,Medium,15,1.83,Low,Yes,3,Online Wallet,True,False,False,13.15,6,45,39,Silver,App,9,-84,2875,True,Basic,19,80.74,7777.2,101217.0,229.01558139534885,1.3488372093023255,42.0,4911.08
CUST101218,50,Male,Karaganda,High,82.13,6,1041.33,24.4,12,Beauty,316,0.26,False,0.93,0.35,Medium,18,1.7,Medium,Yes,8,Cash,True,False,True,1.63,14,2,34,Bronze,Email,2,-71,3069,True,Premium,341,90.46,11458.14,101218.0,87.77749999999999,2.5,18.0,541.704
CUST101219,55,Male,Almaty,Low,19.73,9,4490.09,235.03,32,Electronics,67,0.14,False,0.9,0.17,Low,14,3.06,High,Yes,7,Card,False,False,False,1.03,1,48,23,Silver,Social Media,1,10,2999,False,,292,23.28,14898.94,101219.0,141.3153125,1.4375,35.5,2248.1639999999998
CUST101220,30,Male,Karaganda,Low,4.82,2,4383.62,67.31,5,Beauty,178,0.88,True,0.38,0.56,High,13,4.7,Medium,No,2,Cash,False,False,False,15.17,2,19,26,Gold,Social Media,4,87,293,False,Premium,263,56.13,18568.39,101220.0,877.7239999999999,3.6,22.5,2190.656
CUST101221,48,Female,Astana,High,78.17,4,3899.73,177.43,42,Clothing,124,0.88,False,0.87,0.08,Low,17,1.44,High,Yes,0,Online Wallet,False,False,False,6.57,0,46,36,Silver,App,7,-47,190,False,,33,34.02,7342.4,101221.0,93.85071428571429,1.4047619047619047,41.0,1969.916
CUST101222,64,Male,Shymkent,High,54.19,7,1867.06,141.72,42,Groceries,189,0.84,True,0.19,0.21,Medium,14,4.67,High,Yes,8,Card,True,True,False,9.74,8,34,11,Gold,SMS,0,-70,2537,True,Basic,204,69.57,14354.21,101222.0,45.453809523809525,1.3333333333333333,22.5,946.987
CUST101223,53,Male,Almaty,Medium,50.37,1,8338.77,488.3,37,Groceries,350,0.09,True,0.63,0.85,Medium,0,1.43,Low,Yes,3,Card,False,True,True,16.93,3,34,28,Gold,App,8,32,3466,True,Basic,212,87.92,10468.69,101223.0,226.37216216216217,1.0,31.0,4184.496
CUST101224,62,Male,Shymkent,Medium,27.22,6,6763.48,330.84,37,Groceries,190,0.14,False,0.6,0.42,Medium,0,1.69,Medium,Yes,5,Cash,True,True,False,18.88,2,10,1,Gold,SMS,4,91,2324,True,,33,2.0,9928.98,101224.0,183.79675675675674,1.0,5.5,3389.906
CUST101225,41,Male,Shymkent,High,7.23,0,6099.31,208.18,25,Electronics,71,0.14,False,0.78,0.49,Medium,16,1.63,High,Yes,0,Cash,True,True,False,8.92,9,2,6,Gold,Social Media,0,-23,2562,True,,316,49.01,4718.1,101225.0,244.97240000000002,1.6400000000000001,4.0,3048.6240000000003
CUST101226,69,Female,Almaty,Medium,48.29,6,4523.85,439.83,4,Electronics,327,0.26,True,0.23,0.54,High,10,1.92,Medium,Yes,2,Card,True,True,True,14.05,6,49,39,Platinum,SMS,2,38,2359,True,Basic,104,91.04,14063.99,101226.0,1131.9625,3.5,44.0,2274.4120000000003
CUST101227,32,Female,Karaganda,High,86.72,0,3946.37,36.6,24,Clothing,306,0.07,False,0.63,0.49,Low,5,4.0,Low,No,1,Card,True,False,False,13.67,8,3,3,Silver,SMS,3,-17,697,False,Premium,320,4.96,11927.39,101227.0,165.43208333333334,1.2083333333333333,3.0,1998.201
CUST101228,46,Male,Karaganda,High,12.0,3,7885.98,170.46,36,Electronics,85,0.98,False,0.61,0.22,Low,15,2.7,High,No,4,Cash,False,True,False,6.68,4,5,2,Silver,SMS,0,-33,1405,False,,118,23.11,15532.65,101228.0,220.05499999999998,1.4166666666666667,3.5,3943.5899999999997
CUST101229,25,Male,Shymkent,Medium,92.92,3,5315.67,259.72,2,Electronics,167,0.86,True,0.08,0.92,Medium,3,4.25,High,No,5,Online Wallet,False,False,False,3.26,12,22,33,Bronze,Email,3,69,126,True,Premium,12,43.88,18182.69,101229.0,2658.835,2.5,27.5,2685.1110000000003
CUST101230,22,Male,Karaganda,Medium,27.47,4,6115.75,31.67,35,Electronics,156,0.07,False,0.33,0.68,High,17,2.31,High,Yes,4,Card,True,False,False,12.12,8,32,9,Gold,SMS,4,-34,2283,True,Basic,30,99.07,11789.01,101230.0,175.7357142857143,1.4857142857142858,20.5,3062.716
CUST101231,46,Female,Astana,Low,53.22,1,1090.03,77.2,36,Beauty,328,0.14,True,0.21,0.65,Low,13,2.88,Low,Yes,2,Online Wallet,False,True,False,19.04,8,33,13,Gold,App,9,-70,443,False,Premium,56,5.87,6444.98,101231.0,31.27861111111111,1.3611111111111112,23.0,558.381
CUST101232,64,Male,Shymkent,Low,6.65,5,4767.69,448.05,8,Beauty,144,0.26,True,1.0,0.84,Medium,8,2.98,High,Yes,1,Cash,True,False,False,1.51,12,33,21,Bronze,App,7,-98,3005,False,,271,23.32,17918.52,101232.0,596.96125,2.0,27.0,2384.24
CUST101233,21,Female,Shymkent,Medium,42.5,5,1390.12,93.91,9,Groceries,0,0.78,False,0.99,0.68,Low,2,2.86,Medium,Yes,8,Card,True,False,False,6.0,13,27,22,Platinum,Social Media,6,65,2896,True,Basic,39,39.18,13953.79,101233.0,155.45777777777778,1.2222222222222223,24.5,707.41
CUST101234,29,Female,Shymkent,Medium,12.59,7,632.95,461.22,28,Electronics,363,0.71,True,0.25,0.12,High,13,2.59,Low,No,0,Cash,False,False,False,15.26,1,16,32,Silver,SMS,3,2,1456,True,Premium,114,90.52,9681.1,101234.0,23.605357142857144,1.4642857142857144,24.0,317.652
CUST101235,62,Male,Astana,Medium,4.8,9,6924.02,52.55,40,Electronics,95,0.63,True,0.81,0.34,High,7,2.4,Low,No,6,Card,False,True,True,19.52,4,28,19,Gold,Email,0,43,786,True,Basic,327,13.78,12530.98,101235.0,174.1005,1.175,23.5,3462.05
CUST101236,19,Male,Shymkent,Low,96.66,0,2820.66,444.67,44,Groceries,211,0.91,False,0.82,0.37,Medium,13,4.39,High,Yes,3,Card,True,False,False,5.26,10,43,21,Silver,SMS,5,69,2180,False,Premium,343,90.02,5872.93,101236.0,65.1059090909091,1.2954545454545454,32.0,1436.728
CUST101237,44,Male,Karaganda,Medium,73.01,3,9654.03,229.59,10,Electronics,0,0.04,False,0.94,0.67,Medium,15,2.63,Low,Yes,6,Online Wallet,True,False,True,10.21,3,18,20,Gold,Email,3,99,2953,True,,221,97.16,6871.83,101237.0,966.403,2.5,19.0,4845.918000000001
CUST101238,48,Female,Karaganda,Low,71.91,1,6094.44,288.77,5,Beauty,168,0.16,False,0.13,0.71,Low,6,1.53,Medium,No,1,Online Wallet,True,False,False,7.94,13,38,6,Platinum,Social Media,8,-65,3468,False,Premium,44,24.48,13509.36,101238.0,1219.888,2.2,22.0,3067.593
CUST101239,68,Female,Karaganda,Low,9.05,7,6487.1,144.4,37,Electronics,218,0.19,True,0.67,0.56,Medium,15,1.78,High,Yes,5,Cash,False,True,True,15.7,13,41,0,Platinum,App,3,-62,1525,True,,130,30.01,16433.41,101239.0,176.32702702702704,1.4054054054054055,20.5,3243.2650000000003
CUST101240,68,Male,Karaganda,Low,92.94,3,2048.55,140.3,47,Beauty,150,0.06,True,0.21,0.4,Low,1,3.8,Low,No,7,Online Wallet,False,False,False,9.52,6,17,38,Bronze,Email,9,59,196,False,Basic,238,20.03,16263.38,101240.0,44.586170212765964,1.0212765957446808,27.5,1051.957
CUST101241,53,Female,Shymkent,Low,46.95,7,1375.94,248.61,31,Beauty,273,0.62,True,0.66,0.88,Low,14,4.97,High,No,5,Online Wallet,True,False,False,5.79,3,49,15,Gold,Social Media,7,62,248,False,,358,32.69,814.55,101241.0,45.385161290322586,1.4516129032258065,32.0,699.2550000000001
