customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_score,spend_per_purchase,return_ratio,engagement_score_custom
CUST101923,29,Male,Karaganda,High,4.0,5,546.12,394.46,35,Clothing,362,0.16,False,0.46,0.5,Medium,3,3.9,High,No,9,Cash,True,True,True,3.63,7,14,20,Gold,Social Media,1,-7,2267,False,Basic,304,61.99,9305.49,273.65999999999997,15.17,0.08333333333333333,17.0
CUST101924,24,Male,Shymkent,Medium,74.41,0,7211.27,435.92,35,Groceries,25,0.9,True,0.87,0.82,High,15,3.03,Medium,No,7,Card,True,False,False,5.2,5,25,14,Silver,Email,4,-93,2097,True,Basic,284,20.68,7381.62,3624.958,200.31305555555556,0.4166666666666667,19.5
CUST101925,46,Female,Astana,Medium,3.52,1,2355.16,125.28,1,Clothing,134,0.37,False,0.79,0.57,Low,2,1.45,Low,No,7,Online Wallet,True,True,False,18.55,1,34,5,Platinum,App,9,-17,3474,True,Basic,208,27.6,16567.03,1178.2359999999999,1177.58,1.0,19.5
CUST101926,28,Male,Shymkent,Low,44.51,1,4948.13,82.96,47,Beauty,342,0.26,True,0.58,0.27,Medium,5,2.33,Medium,Yes,4,Cash,False,True,True,18.81,10,42,2,Platinum,Email,8,-45,3379,False,Basic,185,83.88,3369.39,2486.418,103.08604166666667,0.10416666666666667,22.0
CUST101927,50,Female,Shymkent,Low,46.16,0,2492.27,175.84,45,Electronics,132,0.69,True,0.21,0.02,High,7,4.22,Low,Yes,2,Cash,True,True,True,13.46,11,18,2,Bronze,Email,4,33,2178,True,,232,8.38,12982.16,1258.5829999999999,54.17978260869565,0.15217391304347827,10.0
CUST101928,23,Female,Astana,Low,69.62,2,4942.95,213.12,47,Beauty,214,0.86,False,0.32,0.23,High,14,3.28,Low,Yes,0,Card,False,False,True,3.02,14,8,6,Platinum,Email,7,47,765,False,Premium,154,98.38,7870.25,2489.5609999999997,102.97812499999999,0.2916666666666667,7.0
CUST101929,64,Male,Astana,Medium,35.24,4,1977.82,352.42,18,Groceries,334,0.44,True,0.65,0.61,High,14,4.03,High,No,8,Cash,False,False,False,17.88,11,8,39,Platinum,SMS,7,29,899,True,Premium,239,65.1,6499.13,996.682,104.0957894736842,0.7368421052631579,23.5
CUST101930,32,Male,Astana,Medium,82.09,3,5979.81,380.18,26,Beauty,80,0.79,True,0.78,0.25,Low,19,4.55,Low,Yes,1,Online Wallet,True,False,True,8.09,10,16,21,Silver,App,8,85,2938,True,Premium,15,35.35,18908.89,3010.732,221.47444444444446,0.7037037037037037,18.5
CUST101931,49,Female,Astana,High,34.29,1,9113.03,492.16,18,Electronics,339,0.43,True,0.61,0.01,Low,8,2.75,Low,Yes,1,Card,True,True,False,11.93,13,32,32,Silver,Social Media,0,89,2740,False,,23,84.1,9765.09,4565.202,479.6331578947369,0.42105263157894735,32.0
CUST101932,68,Female,Astana,Medium,34.25,7,8092.63,192.22,41,Electronics,207,0.69,True,0.4,0.07,Medium,0,2.41,Medium,Yes,8,Card,True,True,False,12.47,3,18,23,Platinum,Social Media,0,5,3187,True,,358,92.26,15810.19,4056.59,192.68166666666667,0.0,20.5
CUST101933,28,Female,Astana,High,22.28,8,2491.06,204.25,18,Groceries,111,0.57,True,0.58,0.38,Medium,9,1.45,Low,No,7,Cash,True,False,False,4.46,14,30,6,Silver,Social Media,6,-12,3036,False,Basic,208,57.3,15994.92,1250.414,131.10842105263157,0.47368421052631576,18.0
CUST101934,40,Female,Almaty,High,68.39,7,5031.28,273.33,43,Beauty,122,0.89,False,0.0,0.46,Medium,18,2.08,Medium,Yes,2,Online Wallet,True,True,False,6.06,8,7,3,Gold,SMS,6,-28,1980,False,Basic,289,88.28,16893.35,2532.557,114.34727272727272,0.4090909090909091,5.0
CUST101935,43,Female,Shymkent,Medium,7.66,6,4288.77,411.07,18,Groceries,222,0.33,False,0.74,0.76,Low,3,2.69,Low,No,7,Online Wallet,False,False,True,11.28,3,8,4,Silver,Email,9,91,122,True,,11,65.1,19201.33,2146.083,225.72473684210527,0.15789473684210525,6.0
CUST101936,51,Female,Shymkent,High,36.31,9,9658.2,332.16,32,Groceries,121,0.77,False,0.84,0.54,Medium,12,1.53,Low,No,1,Card,True,False,True,1.54,9,13,4,Silver,App,1,-39,2122,True,Basic,134,38.73,108.22,4837.593000000001,292.6727272727273,0.36363636363636365,8.5
CUST101937,63,Male,Astana,High,26.69,1,8008.33,288.47,38,Electronics,79,0.68,False,0.05,0.78,Low,2,1.45,High,No,4,Card,False,True,True,6.38,13,4,7,Silver,SMS,9,-83,3066,True,Basic,357,94.8,8298.89,4011.772,205.34179487179486,0.05128205128205128,5.5
CUST101938,51,Male,Karaganda,Low,22.93,5,1163.54,325.82,27,Groceries,127,0.84,False,0.4,0.15,Low,6,2.78,High,Yes,1,Cash,False,True,True,6.59,11,39,9,Platinum,Email,0,44,2231,False,Premium,21,23.93,14549.87,587.449,41.555,0.21428571428571427,24.0
CUST101939,46,Male,Astana,Medium,6.1,3,1768.67,234.9,49,Clothing,333,0.61,False,0.85,0.35,Low,1,2.49,Medium,No,7,Cash,True,True,False,9.55,10,13,17,Gold,App,1,62,3456,True,Premium,163,98.58,14577.77,885.965,35.373400000000004,0.02,15.0
CUST101940,21,Male,Almaty,High,19.04,4,7050.08,380.73,29,Clothing,73,0.46,False,0.6,0.52,Low,8,4.39,Low,No,2,Online Wallet,True,True,False,19.42,5,26,38,Silver,Social Media,3,-61,1564,True,Premium,196,41.35,1179.43,3529.152,235.00266666666667,0.26666666666666666,32.0
CUST101941,34,Female,Karaganda,High,44.62,8,1682.6,42.27,49,Clothing,224,0.05,False,0.48,0.02,High,5,1.11,Low,No,9,Cash,False,True,False,17.51,6,7,21,Silver,App,5,38,2091,False,,328,94.17,8652.12,853.6859999999999,33.652,0.1,14.0
CUST101942,52,Male,Almaty,High,50.37,8,9509.64,256.97,41,Clothing,296,0.84,False,0.09,0.96,Low,16,4.05,Low,Yes,4,Online Wallet,True,False,True,4.73,4,12,15,Gold,Social Media,2,35,1629,False,,311,25.14,14182.58,4766.731,226.42,0.38095238095238093,13.5
CUST101943,30,Male,Karaganda,Medium,26.95,3,9930.17,404.26,20,Electronics,85,0.91,True,0.74,0.92,Medium,14,1.83,High,Yes,6,Online Wallet,True,False,False,14.35,1,36,23,Platinum,Social Media,9,1,3528,True,Basic,316,49.95,18734.77,4970.37,472.8652380952381,0.6666666666666666,29.5
CUST101944,58,Female,Karaganda,Low,65.02,7,7805.87,154.75,35,Electronics,321,0.45,True,0.69,0.66,High,18,4.52,Low,No,4,Cash,True,True,True,6.49,1,31,7,Gold,App,3,-56,3108,True,,161,92.07,11736.58,3918.841,216.82972222222222,0.5,19.0
CUST101945,56,Male,Astana,Low,33.58,4,365.32,422.49,23,Beauty,191,0.22,False,0.59,0.21,High,19,2.13,Low,No,2,Card,True,True,True,17.96,12,11,10,Silver,SMS,5,-36,1777,False,Premium,261,58.33,3561.87,188.934,15.221666666666666,0.7916666666666666,10.5
CUST101946,32,Female,Almaty,Medium,36.72,8,4879.0,392.5,12,Electronics,262,0.65,True,0.06,0.14,Medium,8,3.2,Low,No,2,Online Wallet,True,True,False,7.38,0,24,19,Bronze,App,3,24,2942,False,Basic,271,84.46,3913.92,2448.916,375.3076923076923,0.6153846153846154,21.5
CUST101947,46,Female,Karaganda,Medium,78.26,1,4120.19,292.43,35,Clothing,122,0.12,False,0.64,0.89,Medium,6,2.02,Medium,Yes,4,Online Wallet,True,False,True,16.21,10,24,22,Bronze,Social Media,5,99,2210,False,Basic,240,37.71,18318.48,2082.373,114.4497222222222,0.16666666666666666,23.0
CUST101948,46,Female,Almaty,Medium,55.2,3,8015.4,129.81,36,Electronics,126,0.04,False,0.05,0.29,Low,15,2.65,High,No,3,Online Wallet,True,False,False,12.73,0,37,6,Bronze,App,4,42,2435,False,Premium,177,40.41,180.3,4021.2599999999998,216.6324324324324,0.40540540540540543,21.5
CUST101949,28,Female,Astana,Medium,95.32,2,2941.38,431.23,42,Electronics,29,0.29,False,0.82,0.38,Low,3,1.95,Low,Yes,2,Cash,True,True,True,15.94,10,22,12,Silver,Social Media,1,67,1483,False,,250,68.33,9506.56,1498.6860000000001,68.40418604651163,0.06976744186046512,17.0
CUST101950,69,Female,Astana,Low,35.93,6,3922.65,19.83,28,Clothing,166,0.68,True,0.87,0.4,Medium,7,2.49,Low,Yes,2,Cash,True,False,False,8.97,13,38,15,Silver,Social Media,2,-94,3381,False,Basic,126,15.18,19154.92,1970.704,135.26379310344828,0.2413793103448276,26.5
CUST101951,49,Male,Astana,High,82.78,1,1025.66,298.29,37,Groceries,146,0.81,True,0.53,0.21,Medium,5,4.46,Low,Yes,9,Card,False,False,True,3.34,7,40,6,Platinum,Email,6,69,755,True,Basic,37,6.22,16599.25,536.664,26.99105263157895,0.13157894736842105,23.0
CUST101952,19,Male,Astana,High,73.83,2,3492.1,392.37,20,Electronics,253,0.16,False,0.85,0.72,Low,9,3.78,High,No,3,Cash,False,False,False,13.03,9,21,2,Silver,Email,0,-47,959,True,,57,2.38,13776.43,1766.399,166.2904761904762,0.42857142857142855,11.5
CUST101953,64,Male,Shymkent,Medium,89.02,8,9741.15,245.27,35,Electronics,37,0.95,False,0.4,0.58,Low,6,2.34,Medium,Yes,7,Cash,True,True,True,4.61,6,48,16,Platinum,App,3,-14,2536,False,Premium,126,39.0,5429.62,4896.081,270.5875,0.16666666666666666,32.0
CUST101954,31,Female,Karaganda,Medium,95.68,7,9427.28,55.91,7,Beauty,100,0.55,True,0.29,0.89,Medium,12,4.42,Low,No,7,Card,True,True,True,14.54,12,18,7,Platinum,Email,7,-61,356,False,,185,75.01,15964.09,4739.944,1178.41,1.5,12.5
CUST101955,37,Male,Shymkent,High,0.77,1,7527.57,417.82,34,Groceries,78,0.93,True,0.48,0.22,Medium,4,1.21,Low,Yes,4,Online Wallet,True,False,True,10.72,2,30,39,Silver,SMS,8,-56,1887,False,Basic,319,48.61,16886.28,3763.216,215.07342857142856,0.11428571428571428,34.5
CUST101956,39,Male,Astana,Low,8.83,5,9081.91,455.0,6,Electronics,241,0.15,True,0.56,0.34,Low,4,3.82,Medium,Yes,2,Cash,True,True,True,1.41,6,37,39,Silver,Social Media,4,-88,1020,True,Basic,276,76.98,13848.87,4542.804,1297.4157142857143,0.5714285714285714,38.0
CUST101957,28,Male,Karaganda,Medium,67.43,2,2190.59,283.84,19,Clothing,101,0.46,True,0.77,0.49,Medium,8,3.51,Low,Yes,4,Cash,True,False,False,4.47,8,8,13,Silver,Social Media,1,32,2900,True,Basic,119,6.38,7297.26,1113.9240000000002,109.52950000000001,0.4,10.5
CUST101958,44,Male,Karaganda,Medium,39.02,5,6256.14,394.64,42,Groceries,354,0.43,True,0.6,0.47,Medium,0,2.5,Medium,No,1,Cash,True,True,False,11.06,0,44,37,Silver,SMS,9,-29,889,False,Premium,81,7.69,3368.76,3139.7760000000003,145.49162790697676,0.0,40.5
CUST101959,20,Female,Almaty,Low,81.91,4,5049.73,307.3,8,Electronics,259,0.41,True,0.86,0.98,Low,10,2.65,High,Yes,8,Online Wallet,True,False,True,4.17,11,4,12,Gold,App,2,64,3475,False,Basic,270,20.33,14172.75,2547.4379999999996,561.0811111111111,1.1111111111111112,8.0
CUST101960,34,Male,Astana,Low,1.2,9,4284.63,288.78,48,Electronics,162,0.93,False,0.94,0.6,High,3,2.52,Medium,Yes,0,Online Wallet,False,True,False,1.26,3,4,17,Gold,SMS,5,-52,1332,False,Basic,167,71.42,16680.36,2142.0750000000003,87.44142857142857,0.061224489795918366,10.5
CUST101961,61,Female,Shymkent,Low,80.7,3,3315.87,69.73,30,Beauty,84,0.85,True,0.52,0.41,Medium,19,3.56,Low,No,7,Card,True,True,True,16.11,14,38,38,Platinum,Email,4,-41,1895,True,,85,1.42,15910.6,1678.345,106.96354838709676,0.6129032258064516,38.0
CUST101962,45,Female,Almaty,Medium,13.52,6,8676.56,221.21,2,Beauty,109,0.79,False,0.72,0.29,Low,4,1.95,Medium,No,1,Card,True,False,True,11.4,3,44,2,Silver,SMS,2,18,268,False,Premium,225,80.72,4876.0,4341.535999999999,2892.1866666666665,1.3333333333333333,23.0
CUST101963,46,Male,Karaganda,Low,29.02,9,4896.6,341.0,16,Electronics,187,0.29,False,0.48,0.58,Low,3,4.98,High,Yes,1,Online Wallet,True,False,False,15.33,12,17,13,Bronze,Social Media,1,-48,3471,True,,46,49.14,16209.42,2456.4060000000004,288.0352941176471,0.17647058823529413,15.0
CUST101964,38,Female,Shymkent,Medium,96.91,6,7267.93,229.97,46,Beauty,237,0.34,False,0.91,0.55,Low,7,1.01,Medium,No,8,Card,True,True,False,14.16,9,33,28,Gold,Email,0,-55,2422,True,,327,23.54,10218.87,3661.638,154.6368085106383,0.14893617021276595,30.5
CUST101965,64,Female,Astana,Medium,5.16,3,7088.91,310.79,24,Beauty,35,0.26,True,0.03,0.51,Medium,4,2.86,High,No,1,Card,False,True,True,7.14,3,0,38,Bronze,SMS,2,-86,2229,True,,17,10.45,12248.18,3545.2029999999995,283.5564,0.16,19.0
CUST101966,33,Female,Shymkent,Low,34.9,2,1447.1,447.93,25,Electronics,357,0.79,True,0.72,0.94,Low,5,1.92,High,No,9,Card,False,True,False,2.52,5,33,25,Platinum,Social Media,5,-45,3422,False,Premium,330,83.14,14236.32,733.02,55.6576923076923,0.19230769230769232,29.0
CUST101967,54,Female,Shymkent,High,8.45,3,584.46,186.28,13,Clothing,211,0.39,False,0.5,0.5,Medium,8,2.42,Low,No,8,Online Wallet,False,True,False,6.6,2,32,36,Gold,App,6,-20,1638,True,Basic,142,76.03,1272.03,293.165,41.74714285714286,0.5714285714285714,34.0
CUST101968,37,Female,Shymkent,Low,85.36,1,8415.64,415.1,9,Beauty,312,0.98,True,0.06,0.23,Low,7,4.45,Low,No,7,Online Wallet,False,False,False,13.57,14,18,11,Bronze,App,3,-42,2480,True,,36,3.19,1703.66,4232.028,841.564,0.7,14.5
CUST101969,23,Female,Almaty,High,70.3,3,4954.17,19.38,30,Groceries,361,0.36,True,0.75,0.16,High,2,2.43,High,Yes,5,Cash,False,False,True,19.92,7,36,16,Platinum,App,0,-31,230,True,Basic,273,54.86,16715.29,2497.775,159.81193548387097,0.06451612903225806,26.0
CUST101970,36,Female,Karaganda,Low,80.03,3,8119.85,427.07,9,Beauty,364,0.17,True,0.39,0.91,High,0,1.86,Medium,Yes,4,Card,False,True,False,17.44,13,36,22,Silver,Email,7,-66,1721,False,Basic,138,30.77,3655.82,4083.934,811.985,0.0,29.0
CUST101971,22,Male,Shymkent,Low,52.73,4,3040.95,57.81,40,Clothing,83,0.93,True,0.53,1.0,Medium,17,2.47,Low,No,5,Card,True,True,False,3.42,2,43,15,Platinum,App,3,20,3326,False,Basic,246,18.43,4584.18,1532.8939999999998,74.16951219512195,0.4146341463414634,29.0
CUST101972,20,Male,Karaganda,Medium,35.77,0,8632.14,164.11,7,Clothing,89,0.78,False,0.71,0.59,Medium,5,2.28,High,No,0,Card,True,True,False,14.46,13,3,11,Bronze,Social Media,4,72,1871,False,,291,56.49,5284.96,4325.8009999999995,1079.0175,0.625,7.0
CUST101973,18,Female,Almaty,Medium,0.23,1,8325.12,259.16,16,Electronics,131,0.58,True,0.25,0.73,Low,7,3.03,Medium,No,8,Cash,False,False,False,3.79,4,16,13,Platinum,SMS,4,97,2823,True,Basic,19,50.61,9759.69,4161.229000000001,489.7129411764706,0.4117647058823529,14.5
CUST101974,55,Female,Astana,Medium,27.79,7,3878.55,326.77,38,Electronics,306,0.86,False,0.29,0.42,Medium,0,4.6,High,No,7,Card,True,True,True,4.41,9,0,12,Silver,Email,6,-57,945,False,Basic,37,13.82,13195.1,1947.612,99.45,0.0,6.0
CUST101975,32,Male,Astana,Medium,51.46,7,4175.81,476.79,32,Electronics,83,0.95,False,0.36,0.86,Low,3,3.79,Medium,Yes,6,Online Wallet,True,False,True,16.72,9,42,11,Silver,App,3,-48,375,True,Basic,112,22.23,15869.71,2102.7430000000004,126.53969696969698,0.09090909090909091,26.5
CUST101976,51,Male,Shymkent,Medium,66.44,7,3573.83,156.98,29,Groceries,105,0.86,False,0.75,0.35,Low,9,4.4,Medium,No,0,Online Wallet,False,True,True,17.8,10,44,23,Gold,SMS,0,-83,1244,True,Premium,200,52.92,15929.03,1805.047,119.12766666666667,0.3,33.5
CUST101977,52,Male,Almaty,Medium,22.89,4,444.74,47.25,43,Clothing,179,0.9,False,0.98,0.02,High,16,2.2,High,Yes,7,Cash,True,False,True,9.74,7,26,3,Bronze,Email,8,-70,3330,False,,178,29.3,16346.96,226.037,10.107727272727272,0.36363636363636365,14.5
CUST101978,66,Male,Astana,Medium,13.89,7,6907.84,232.12,40,Clothing,202,0.27,False,0.36,0.04,High,17,1.12,Low,No,7,Cash,False,False,True,16.63,4,24,26,Bronze,Social Media,0,-68,780,True,Basic,60,64.42,18474.38,3454.687,168.4839024390244,0.4146341463414634,25.0
CUST101979,42,Female,Almaty,High,20.16,8,2800.05,175.91,15,Clothing,326,0.51,False,0.61,0.83,Low,10,2.45,Low,Yes,0,Card,True,True,False,1.95,14,48,5,Silver,App,2,-81,1040,False,Premium,44,70.99,19875.85,1404.073,175.003125,0.625,26.5
CUST101980,41,Female,Almaty,High,35.41,3,8851.74,302.06,11,Groceries,310,0.8,False,0.32,0.42,Medium,1,3.83,High,No,2,Online Wallet,False,False,True,19.74,6,36,2,Silver,Social Media,6,-88,1370,False,,44,10.59,8902.16,4436.293,737.645,0.08333333333333333,19.0
CUST101981,29,Male,Shymkent,Medium,14.84,3,8984.03,461.78,9,Beauty,107,0.53,False,0.88,0.97,Low,17,2.1,Low,No,7,Card,False,False,True,9.94,1,10,6,Silver,App,0,10,2811,False,,156,62.73,10771.6,4493.067000000001,898.403,1.7,8.0
CUST101982,35,Male,Shymkent,High,15.68,6,7253.53,323.46,16,Beauty,30,0.64,False,0.94,0.42,Medium,18,2.11,Low,Yes,2,Card,False,True,True,13.8,3,21,39,Bronze,App,2,45,1256,False,Premium,153,60.7,10947.52,3627.869,426.67823529411766,1.0588235294117647,30.0
CUST101983,32,Male,Almaty,Low,4.38,4,1897.48,291.12,25,Electronics,49,0.92,True,0.19,0.95,Low,2,1.37,High,No,3,Cash,True,True,True,14.12,7,34,31,Platinum,SMS,0,67,264,True,Premium,220,9.95,15717.38,949.654,72.98,0.07692307692307693,32.5
CUST101984,61,Male,Almaty,High,85.67,9,984.0,126.81,32,Beauty,86,0.3,False,0.65,0.47,Low,18,1.83,Low,Yes,7,Cash,False,False,True,17.57,8,40,8,Silver,SMS,0,23,3153,False,Premium,308,49.87,2478.18,514.101,29.818181818181817,0.5454545454545454,24.0
CUST101985,33,Female,Shymkent,Medium,21.98,0,8182.82,136.06,45,Electronics,142,0.54,True,0.91,0.72,Low,19,3.93,Medium,No,7,Card,False,True,True,15.33,8,41,28,Bronze,Social Media,2,46,1913,False,,9,75.25,2103.23,4094.2039999999997,177.88739130434783,0.41304347826086957,34.5
CUST101986,44,Male,Almaty,High,82.19,7,8941.35,220.86,10,Groceries,64,0.56,False,0.47,0.29,High,6,3.03,Low,No,9,Online Wallet,True,False,True,1.62,11,29,13,Gold,Social Media,2,24,1187,False,Basic,26,91.66,8351.08,4494.1320000000005,812.85,0.5454545454545454,21.0
CUST101987,25,Male,Shymkent,Low,43.83,3,3585.19,446.19,10,Groceries,238,0.36,True,0.34,0.55,High,1,1.27,Medium,Yes,5,Card,True,True,False,18.59,13,3,33,Platinum,Social Media,9,-15,2669,False,Basic,280,27.35,11934.0,1805.5439999999999,325.92636363636365,0.09090909090909091,18.0
CUST101988,63,Male,Karaganda,High,63.24,7,3594.26,291.84,30,Beauty,265,0.37,False,0.91,0.33,High,2,4.99,High,Yes,6,Online Wallet,True,False,True,5.61,11,49,0,Platinum,Email,3,-4,3258,False,,284,26.94,1301.58,1815.702,115.94387096774194,0.06451612903225806,24.5
CUST101989,42,Female,Almaty,Medium,7.57,1,3963.73,249.85,20,Electronics,87,0.77,False,0.26,0.68,Low,7,3.27,Medium,Yes,8,Cash,False,True,True,3.93,11,25,38,Bronze,Social Media,2,51,1124,True,Premium,357,26.42,9909.13,1982.7359999999999,188.74904761904762,0.3333333333333333,31.5
CUST101990,34,Female,Shymkent,Low,58.36,3,8293.46,273.56,41,Beauty,334,0.93,True,0.21,0.23,Low,7,1.62,Medium,Yes,4,Card,False,True,False,14.58,2,14,33,Bronze,Social Media,1,94,1529,False,Basic,3,45.67,1811.26,4162.838,197.4633333333333,0.16666666666666666,23.5
CUST101991,46,Female,Almaty,Low,29.0,1,7100.01,417.72,34,Beauty,175,0.63,True,0.88,0.36,High,2,1.19,High,Yes,2,Online Wallet,True,False,False,3.28,2,47,9,Gold,Email,6,80,2269,False,Premium,298,85.91,4701.41,3558.305,202.85742857142858,0.05714285714285714,28.0
CUST101992,25,Male,Shymkent,High,9.52,4,1307.57,340.56,1,Beauty,148,0.49,False,0.63,0.63,Low,6,3.23,High,Yes,7,Card,False,False,False,7.8,0,14,4,Silver,Email,5,-19,3194,True,Basic,70,3.69,6146.37,655.4409999999999,653.785,3.0,9.0
CUST101993,32,Male,Almaty,Low,90.82,9,6383.44,464.08,32,Clothing,23,0.75,True,0.19,0.3,Medium,2,2.01,Low,No,6,Online Wallet,True,False,False,19.95,6,26,23,Silver,SMS,5,-54,459,False,,233,73.04,10699.89,3218.566,193.43757575757576,0.06060606060606061,24.5
CUST101994,44,Male,Astana,Low,60.36,9,196.8,292.96,40,Electronics,150,1.0,False,0.64,0.28,Low,18,2.0,Low,No,5,Online Wallet,False,True,True,9.2,6,1,37,Platinum,App,3,72,600,False,Premium,216,35.64,3208.33,112.90800000000002,4.800000000000001,0.43902439024390244,19.0
CUST101995,63,Female,Astana,Low,24.17,7,7132.82,102.03,31,Groceries,324,0.08,False,0.88,0.38,High,4,2.98,Medium,Yes,3,Cash,True,True,False,6.88,11,25,38,Platinum,Email,2,-19,3103,True,Basic,244,47.96,7389.08,3572.861,222.900625,0.125,31.5
CUST101996,67,Female,Almaty,Medium,41.96,6,7669.86,14.27,48,Groceries,288,0.65,False,0.09,0.62,Low,17,2.86,Low,No,0,Cash,False,True,False,4.03,5,0,17,Gold,App,3,11,3046,True,,1,63.07,1783.58,3844.118,156.5277551020408,0.3469387755102041,8.5
CUST101997,69,Male,Astana,Low,35.69,4,8167.99,161.97,11,Beauty,35,0.56,True,0.26,0.33,Low,11,2.44,High,No,4,Online Wallet,False,False,True,19.94,4,43,30,Bronze,Social Media,9,-81,1913,False,,17,33.46,7457.13,4092.502,680.6658333333334,0.9166666666666666,36.5
CUST101998,24,Male,Almaty,High,70.06,6,6293.86,36.05,41,Electronics,231,0.61,False,0.6,0.43,Medium,9,4.24,High,No,5,Online Wallet,False,True,True,12.03,6,45,25,Gold,Email,1,-71,1377,False,Premium,313,35.34,1598.36,3166.1479999999997,149.8538095238095,0.21428571428571427,35.0
CUST101999,20,Female,Almaty,High,60.74,4,1887.82,206.5,19,Beauty,185,0.02,False,0.11,0.02,Low,2,2.6,Low,Yes,5,Online Wallet,True,False,True,6.41,1,2,4,Platinum,Email,7,14,2537,True,Premium,309,57.12,6891.43,961.732,94.39099999999999,0.1,3.0
CUST102000,46,Male,Karaganda,Low,1.98,6,7958.09,98.01,7,Beauty,89,0.96,False,0.91,0.7,Medium,10,2.79,High,No,3,Online Wallet,True,True,True,2.83,10,1,24,Platinum,Email,0,-80,3348,False,,312,52.48,16628.7,3977.639,994.76125,1.25,12.5
CUST102001,61,Male,Karaganda,High,19.78,3,9007.93,205.43,29,Beauty,321,0.09,False,0.59,0.81,High,0,3.51,Medium,Yes,3,Card,True,False,True,17.56,4,3,12,Bronze,Social Media,8,68,2659,True,Basic,270,66.68,12070.59,4509.899,300.26433333333335,0.0,7.5
CUST102002,41,Male,Astana,Low,47.81,3,6374.58,202.61,42,Clothing,225,0.31,False,0.58,0.83,Medium,19,3.86,Low,No,2,Card,False,True,True,1.41,7,7,2,Bronze,SMS,6,-39,326,True,Premium,219,63.67,5536.78,3197.8329999999996,148.2460465116279,0.4418604651162791,4.5
CUST102003,20,Female,Karaganda,High,44.55,9,2823.67,141.75,38,Groceries,286,0.3,True,0.06,0.55,Low,11,2.49,Low,No,1,Card,True,False,False,13.91,9,19,12,Platinum,Email,2,-42,3258,True,Premium,314,6.55,11329.19,1423.0,72.40179487179488,0.28205128205128205,15.5
CUST102004,37,Male,Karaganda,Low,51.67,3,1875.67,328.15,36,Groceries,359,0.73,True,0.42,0.42,Medium,1,3.08,Low,Yes,5,Card,True,True,True,10.61,7,28,4,Gold,Social Media,4,-3,2891,True,,284,48.43,5831.69,953.136,50.693783783783786,0.02702702702702703,16.0
CUST102005,63,Male,Almaty,Low,71.48,7,2391.48,219.55,33,Beauty,190,0.67,False,0.19,0.19,High,1,3.01,Low,No,2,Card,True,False,True,15.46,0,10,18,Silver,Social Media,0,-23,3448,False,Basic,101,18.79,9924.58,1216.984,70.33764705882353,0.029411764705882353,14.0
CUST102006,32,Male,Shymkent,Low,68.2,0,267.35,447.26,36,Groceries,172,0.06,False,0.81,0.66,High,8,4.52,Low,Yes,7,Online Wallet,True,True,True,5.32,1,42,29,Silver,SMS,8,28,2172,False,,178,27.03,12345.17,152.53500000000003,7.225675675675676,0.21621621621621623,35.5
CUST102007,42,Male,Almaty,Medium,37.28,9,200.67,42.66,26,Electronics,82,0.15,False,0.34,0.58,Medium,4,2.67,Low,Yes,1,Card,False,True,True,8.42,4,36,15,Bronze,Social Media,2,59,2830,False,Basic,167,58.52,9981.11,110.719,7.432222222222221,0.14814814814814814,25.5
CUST102008,47,Female,Karaganda,High,87.76,4,3040.68,208.26,29,Electronics,120,0.32,True,0.4,0.43,High,4,2.84,Low,No,7,Cash,False,False,True,8.05,12,40,38,Bronze,Email,1,27,1702,True,Premium,199,91.16,7075.8,1545.868,101.356,0.13333333333333333,39.0
CUST102009,31,Female,Almaty,Low,6.29,9,9237.3,389.1,29,Groceries,177,0.7,False,0.64,0.61,Medium,6,3.3,Low,Yes,8,Cash,True,False,False,2.57,13,2,14,Gold,App,1,86,3624,True,Basic,254,11.63,4634.43,4619.3369999999995,307.90999999999997,0.2,8.0
